code,name,desc,date
600585,海螺水泥,接近均线250,20250217
600750,江中药业,接近均线60,20250219
002918,蒙娜丽莎,接近均线250,20250219
600600,青岛啤酒,接近均线140,20250219
600750,江中药业,接近均线60/140,20250220
600707,彩虹股份,接近均线60,20250220
600584,长电科技,接近均线60,20250220
002918,蒙娜丽莎,接近均线250,20250220
600600,青岛啤酒,接近均线140,20250220
603288,海天味业,接近均线140,20250220
600707,彩虹股份,接近均线60,20250221
002918,蒙娜丽莎,接近均线250,20250221
600707,彩虹股份,接近均线60,20250221
002918,蒙娜丽莎,接近均线250,20250221
600707,彩虹股份,接近均线60,20250221
002918,蒙娜丽莎,接近均线250,20250221
600600,青岛啤酒,接近均线140,20250224
000333,美的集团,接近均线140,20250224
000538,云南白药,接近均线140,20250224
600600,青岛啤酒,接近均线140,20250224
600420,国药现代,接近均线250,20250225
000333,美的集团,接近均线140,20250224
000538,云南白药,接近均线140,20250224
000333,美的集团,接近均线140,20250224
000538,云南白药,接近均线140,20250224
600600,青岛啤酒,接近均线140,20250226
000333,美的集团,接近均线140,20250224
000538,云南白药,接近均线140,20250224
600420,国药现代,接近均线250,20250228
000333,美的集团,接近均线140,20250224
000538,云南白药,接近均线140,20250224
600420,国药现代,接近均线250,20250303
000626,远大控股,接近均线140,20250303
600584,长电科技,接近均线140,20250303
002012,凯恩股份,接近均线140,20250303
600420,国药现代,接近均线250,20250304
000626,远大控股,接近均线140,20250304
000725,京东方Ａ,接近均线60,20250304
002012,凯恩股份,接近均线140,20250304
600660,福耀玻璃,接近均线140,20250304
000823,超声电子,接近均线60,20250304
601633,长城汽车,接近均线250,20250304
600420,国药现代,接近均线250,20250305
002012,凯恩股份,接近均线140,20250305
002918,蒙娜丽莎,接近均线140,20250305
002405,四维图新,接近均线60,20250305
601066,中信建投,接近均线140,20250305
601633,长城汽车,接近均线250,20250305
603129,春风动力,接近均线60,20250306
000333,美的集团,接近均线140,20250306
000063,中兴通讯,接近均线60,20250306
600660,福耀玻璃,接近均线140,20250306
002918,蒙娜丽莎,接近均线250,20250306
601633,长城汽车,接近均线250,20250306
603129,春风动力,接近均线60,20250307
002475,立讯精密,接近均线60,20250307
000333,美的集团,接近均线140,20250307
601633,长城汽车,接近均线250,20250307
002475,立讯精密,接近均线140,20250311
000333,美的集团,接近均线140,20250311
600584,长电科技,接近均线140,20250311
000725,京东方Ａ,接近均线60,20250311
002405,四维图新,接近均线60,20250311
601066,中信建投,接近均线140,20250311
601633,长城汽车,接近均线250,20250311
002475,立讯精密,接近均线140,20250312
600584,长电科技,接近均线140,20250312
601398,工商银行,接近均线60,20250312
002012,凯恩股份,接近均线140,20250312
002918,蒙娜丽莎,接近均线250,20250312
002405,四维图新,接近均线60,20250312
601066,中信建投,接近均线140,20250312
600276,恒瑞医药,接近均线60/250,20250313
600745,闻泰科技,接近均线60,20250313
002475,立讯精密,接近均线140,20250313
601398,工商银行,接近均线60,20250313
002012,凯恩股份,接近均线140,20250313
002475,立讯精密,接近均线60,20250314
600584,长电科技,接近均线140,20250314
601398,工商银行,接近均线60,20250314
000725,京东方Ａ,接近均线60,20250314
002918,蒙娜丽莎,接近均线250,20250314
000810,创维数字,接近均线60,20250314
002241,歌尔股份,接近均线60,20250314
000049,德赛电池,接近均线140,20250317
600584,长电科技,接近均线140,20250317
000725,京东方Ａ,接近均线60,20250317
002241,歌尔股份,接近均线60,20250317
600745,闻泰科技,接近均线60,20250319
000895,双汇发展,接近均线60,20250319
002405,四维图新,接近均线140,20250319
600745,闻泰科技,接近均线140,20250320
002475,立讯精密,接近均线140,20250320
000049,德赛电池,接近均线60/140,20250320
000725,京东方Ａ,接近均线140,20250320
000895,双汇发展,接近均线60,20250320
002405,四维图新,接近均线140,20250320
601066,中信建投,接近均线140,20250320
600276,恒瑞医药,接近均线250,20250321
600745,闻泰科技,接近均线60/140,20250321
002460,赣锋锂业,接近均线140,20250321
000049,德赛电池,接近均线250,20250321
000977,浪潮信息,接近均线60,20250321
600570,恒生电子,接近均线60,20250321
000066,中国长城,接近均线60,20250321
002050,三花智控,接近均线60,20250321
601398,工商银行,接近均线60,20250321
000725,京东方Ａ,接近均线140,20250321
002600,领益智造,接近均线60,20250321
000895,双汇发展,接近均线60,20250321
000876,新 希 望,接近均线140/250,20250321
600276,恒瑞医药,接近均线250,20250321
600745,闻泰科技,接近均线60/140,20250321
002460,赣锋锂业,接近均线140,20250321
000049,德赛电池,接近均线250,20250321
000977,浪潮信息,接近均线60,20250321
600570,恒生电子,接近均线60,20250321
000066,中国长城,接近均线60,20250321
002050,三花智控,接近均线60,20250321
601398,工商银行,接近均线60,20250321
000725,京东方Ａ,接近均线140,20250321
002600,领益智造,接近均线60,20250321
000895,双汇发展,接近均线60,20250321
000876,新 希 望,接近均线140/250,20250321
002460,赣锋锂业,接近均线140,20250324
002475,立讯精密,接近均线60,20250324
000049,德赛电池,接近均线250,20250324
000001,平安银行,接近均线140,20250324
002050,三花智控,接近均线60,20250324
600336,澳柯玛,接近均线60/140,20250324
601398,工商银行,接近均线60,20250324
000725,京东方Ａ,接近均线140,20250324
002600,领益智造,接近均线60,20250324
000895,双汇发展,接近均线60,20250324
000876,新 希 望,接近均线140/250,20250324
603986,兆易创新,接近均线60,20250324
000810,创维数字,接近均线60,20250324
002241,歌尔股份,接近均线60,20250324
000555,神州信息,接近均线140,20250402
000626,远大控股,接近均线250,20250402
600707,彩虹股份,接近均线140,20250402
600745,闻泰科技,接近均线250,20250402
000001,平安银行,接近均线140,20250402
002415,海康威视,接近均线140/250,20250402
000725,京东方Ａ,接近均线250,20250402
002572,索菲亚,接近均线250,20250402
002271,东方雨虹,接近均线60/140/250,20250402
603505,金石资源,接近均线60,20250402
002012,凯恩股份,接近均线60,20250402
000876,新 希 望,接近均线140/250,20250402
000823,超声电子,接近均线60,20250402
002407,多氟多,接近均线60,20250402
600257,大湖股份,接近均线60,20250408
002589,瑞康医药,接近均线250,20250408
603659,璞泰来,接近均线250,20250408
002008,大族激光,接近均线250,20250408
000661,长春高新,接近均线60,20250408
600436,片仔癀,接近均线60,20250408
600490,鹏欣资源,接近均线140,20250408
603020,爱普股份,接近均线140,20250408
000001,平安银行,接近均线250,20250408
002695,煌上煌,接近均线60,20250408
000818,航锦科技,接近均线140,20250408
600305,恒顺醋业,接近均线60,20250408
002216,三全食品,接近均线250,20250408
000877,天山股份,接近均线60,20250408
603288,海天味业,接近均线60,20250408
603638,艾迪精密,接近均线140,20250408
600496,精工钢构,接近均线140,20250408
603345,安井食品,接近均线60,20250408
002367,康力电梯,接近均线250,20250410
603518,锦泓集团,接近均线140/250,20250410
603659,璞泰来,接近均线140,20250410
000661,长春高新,接近均线140,20250410
600763,通策医疗,接近均线60,20250410
603129,春风动力,接近均线250,20250410
002594,比亚迪,接近均线60,20250410
000401,冀东水泥,接近均线60,20250410
000338,潍柴动力,接近均线60,20250410
600436,片仔癀,接近均线60,20250414
603345,安井食品,接近均线60,20250414
600436,片仔癀,接近均线60,20250415
600496,精工钢构,接近均线140,20250415
600257,大湖股份,接近均线60,20250416
002008,大族激光,接近均线250,20250416
603529,爱玛科技,接近均线60,20250416
002572,索菲亚,接近均线60/250,20250416
000338,潍柴动力,接近均线60,20250416
000877,天山股份,接近均线60,20250416
600496,精工钢构,接近均线140,20250416
002008,大族激光,接近均线250,20250417
600496,精工钢构,接近均线60/140,20250417
603529,爱玛科技,接近均线60,20250418
002594,比亚迪,接近均线60,20250418
000338,潍柴动力,接近均线60,20250418
000877,天山股份,接近均线250,20250418
603529,爱玛科技,接近均线60,20250418
002594,比亚迪,接近均线60,20250418
000338,潍柴动力,接近均线60,20250418
000877,天山股份,接近均线250,20250418
603529,爱玛科技,接近均线60,20250418
002594,比亚迪,接近均线60,20250418
000338,潍柴动力,接近均线60,20250418
000877,天山股份,接近均线250,20250418
603529,爱玛科技,接近均线60,20250421
002594,比亚迪,接近均线60,20250421
000338,潍柴动力,接近均线60,20250421
000810,创维数字,接近均线250,20250421
