code,signal_date,entry_price,ret_1d,ret_3d,ret_5d,ret_10d,name,desc
600257,20260514,5.95,-0.01680672268907572,-0.023529411764705976,-0.07058823529411763,-0.08739495798319336,大湖股份,接近均线250 [量趋势回升✓]
603129,20260514,252.35,0.0235387358827027,-0.03776500891618784,-0.052149791955617184,-0.0802456905092134,春风动力,接近均线140 [量趋势回升✓]
002594,20260514,98.73,-0.02461257976299004,-0.027651169857186304,-0.052871467639015485,-0.028866605894864866,比亚迪,接近均线60 [量能未见底⚠]
601398,20260514,7.3,-0.008219178082191728,-0.005479452054794526,-0.020547945205479378,-0.035616438356164355,工商银行,接近均线250 [量趋势回升✓]
002012,20260514,6.99,0.01001430615164512,0.044349070100143,0.07153075822603719,0.24320457796852635,凯恩股份,接近均线60 [量趋势回升✓]
000895,20260514,26.81,-0.008578888474449849,-0.01976874300634083,-0.03468854904886236,-0.07795598657217456,双汇发展,接近均线60 [量能未见底⚠]
000876,20260514,8.55,-0.02105263157894754,-0.024561403508772027,-0.04678362573099419,-0.08771929824561413,新 希 望,接近均线60 [量能未见底⚠]
603288,20260514,37.35,-0.014457831325301181,-0.03105756358768417,-0.05381526104417665,-0.0551539491298528,海天味业,接近均线140 [量能未见底⚠]
002884,20260514,17.4,0.008045977011494286,0.006321839080459942,-0.023563218390804608,-0.05919540229885044,凌霄泵业,接近均线60 [量趋势回升✓]
